Signal_Strength,Distance,Channel_Frequency,Jamming_Likelihood
-26.404643948482203,337.5773178385957,5GHz,0
-69.87687052060917,424.10176408032834,5GHz,1
-53.66089911953538,183.7672762771281,2.4GHz,0
-40.05694579723783,32.55623670944209,2.4GHz,0
-82.87265893337604,493.52004271892326,2.4GHz,1
-25.83621813823791,139.2121451710228,5GHz,0
-69.73596593631854,72.04434962847877,2.4GHz,0
-33.762814008724646,191.1787289067837,5GHz,0
-84.17169493006264,371.8929499104428,5GHz,1
-31.188234079364975,154.0191324763772,2.4GHz,0
-87.18119271895382,291.604569920549,5GHz,1
-57.464350373001636,213.62439727419968,2.4GHz,1
-75.27939262611233,67.70435621554306,5GHz,0
-25.162475057181737,171.84063612113403,2.4GHz,0
-73.79649954931254,365.18654779989265,5GHz,1
-11.828269360460382,309.8819096924084,5GHz,0
-10.817978859338723,68.69140614294489,2.4GHz,0
-80.35586847772142,90.02798076001119,2.4GHz,0
-38.61540549922757,323.9593460606483,2.4GHz,0
-91.22823582800356,408.5735530172257,2.4GHz,1
-60.84629003983708,181.24250301950295,2.4GHz,0
-28.66782704987277,301.7022684032906,5GHz,0
-34.05767531500837,93.61535848853158,5GHz,0
-37.52993305933921,162.5744050836087,2.4GHz,0
-71.74591363375563,19.932400779795774,2.4GHz,0
-62.1975050565598,386.4552144217661,5GHz,1
-89.70538552997138,206.4948116887537,5GHz,1
-28.097717956639897,409.9015310904374,2.4GHz,0
-49.61112032087265,357.1027680511359,2.4GHz,0
-29.123436765434548,416.08469020695367,2.4GHz,0
-75.10564752031271,149.97274809561256,5GHz,0
-67.55617713649337,100.70327790964417,5GHz,0
-66.57846627398854,486.2337844993186,5GHz,1
-97.42575902527838,361.4906156500261,5GHz,1
-65.89521271693764,418.6807112840685,2.4GHz,1
-19.669542648196654,16.43535311786753,2.4GHz,0
-10.270150425026145,183.6861939449844,2.4GHz,0
-48.178168436407255,373.9801783828925,5GHz,0
-54.44983047807798,48.211588165091825,5GHz,0
-96.91753813006298,287.99656548877846,2.4GHz,1
-12.079566241461734,220.24565605295157,2.4GHz,0
-98.69897865741272,18.632088499142576,5GHz,0
-5.524991978978818,125.62803278853117,2.4GHz,0
-51.07837513119093,149.54807464268995,2.4GHz,0
-65.80655064252734,64.811373709698,5GHz,0
-7.578156515733994,319.4530857739036,2.4GHz,0
-97.56090068899033,128.77495936342564,5GHz,0
-41.85751051309129,146.0335548135003,2.4GHz,0
-45.10674755006624,450.13691311807224,2.4GHz,0
-78.06795987886179,238.89031541963834,2.4GHz,1
-57.11125686497894,202.14279201494344,5GHz,1
-34.773599405622974,364.69680877421143,5GHz,0
-27.286880311807252,455.71076047262693,5GHz,0
-99.92831412934203,22.26780475634748,5GHz,0
-6.31465699089847,229.63703481214426,2.4GHz,0
-83.54746276071876,309.28286447819414,5GHz,1
-76.64195657776408,166.0959180817349,2.4GHz,0
-73.65265543061517,388.47978384038845,2.4GHz,1
-96.21798634479647,486.0237644324342,2.4GHz,1
-87.6947876409675,472.2794094626388,2.4GHz,1
-1.3650077055837926,140.33144429617153,2.4GHz,0
-68.4783262622714,120.90575643436814,2.4GHz,0
-88.46989096609506,479.1703602003983,2.4GHz,1
-89.30087388253767,234.72795884141829,5GHz,1
-28.054003233002817,112.06588431149895,2.4GHz,0
-14.543133596735913,356.4285121789049,5GHz,0
-74.304770049153,149.36595871285786,2.4GHz,0
-97.9090487664765,140.95101778481563,5GHz,0
-77.69099815546443,440.8320311081145,2.4GHz,1
-94.34843092032426,89.61478515468269,5GHz,0
-89.66050633699585,41.552543768455834,2.4GHz,0
-56.84918801523576,141.90135568412674,5GHz,0
-77.00816291383674,307.4032522907199,5GHz,1
-48.40541214745766,70.31304816760257,5GHz,0
-74.65062467428096,241.08138941562893,2.4GHz,1
-5.946269889705235,317.3951841084067,2.4GHz,0
-9.405603207373545,425.88112637065524,5GHz,0
-43.3193894989534,122.63609968910464,5GHz,0
-64.55760080126139,410.4996984575668,2.4GHz,1
-61.885311796526445,125.1040679543069,2.4GHz,0
-58.814771685550305,341.61560520742387,2.4GHz,1
-27.2420677865056,221.030050026403,2.4GHz,0
-54.83610044811621,66.19380876554838,2.4GHz,0
-14.327005349410257,359.9890967827059,5GHz,0
-5.590521406963546,116.70368308901872,5GHz,0
-66.40538466210661,96.54547875204982,5GHz,0
-43.93055186243199,185.57823500879778,5GHz,0
-90.49434631674356,330.1122199321469,2.4GHz,1
-79.9530952233641,124.65827460740762,2.4GHz,0
-58.65342332898399,99.99415400312401,5GHz,0
-79.37972840982212,14.877276599548523,2.4GHz,0
-12.34395092112824,241.10511757984455,2.4GHz,0
-84.1713743940902,220.03632896443952,5GHz,1
-54.433917844690804,124.59519438231438,5GHz,0
-39.43007595401243,36.28956036474847,2.4GHz,0
-30.81360918391556,220.33537855196008,5GHz,0
-61.693063027349325,396.2205044250993,2.4GHz,1
-13.09009312752714,360.48824435031673,5GHz,0
-43.168084892207446,431.78949603148345,2.4GHz,0
-56.04922195524482,14.695516979446257,5GHz,0
-93.27593659479633,483.54546523425324,2.4GHz,1
-53.5310531554835,177.2920037874497,2.4GHz,0
-17.92641591842697,495.29492008506276,2.4GHz,0
-38.54589817786845,133.78353569486958,5GHz,0
-16.78375462708817,241.05282991333993,2.4GHz,0
-50.598832940069435,183.4245615218988,2.4GHz,0
-88.15382949055181,184.32275034720828,5GHz,0
-98.6360154164119,422.71822838662575,5GHz,1
-69.67804532814088,375.745280471296,2.4GHz,1
-30.20095285022076,496.15420326272357,2.4GHz,0
-20.974009605830616,310.62219453158116,5GHz,0
-70.42471653796706,236.9957361533063,5GHz,1
-50.434607911675286,54.13619284397665,2.4GHz,0
-57.888109556591836,498.3150955617898,2.4GHz,1
-58.94772156485721,280.2500199368186,5GHz,1
-76.86512867998495,353.2339601481695,2.4GHz,1
-86.36288949705417,209.3037697237426,2.4GHz,1
-80.3311441768787,278.3806970078256,2.4GHz,1
-94.46676128366539,471.86308862751474,5GHz,1
-80.1869258176423,91.54552458648534,5GHz,0
-99.07991023746206,153.26256632182475,2.4GHz,0
-37.27415993640217,84.50926661123584,2.4GHz,0
-68.36245926123172,398.1857928643396,2.4GHz,1
-2.685528857309137,40.40217760669648,5GHz,0
-80.62829492237022,49.99950842715577,2.4GHz,0
-65.41714296904061,156.26211526581068,5GHz,0
-64.21588413584668,261.9522086512955,2.4GHz,1
-99.15485039375395,209.0746522741974,5GHz,1
-16.079204696054106,31.959992228695562,2.4GHz,0
-96.80055398556753,479.17086335676623,5GHz,1
-5.9820165270758565,476.906064975461,5GHz,0
-10.792564890637934,146.88459838797235,2.4GHz,0
-46.44780839140365,368.44755148160493,5GHz,0
-45.64044250887079,293.50195157777966,2.4GHz,0
-34.622207704384365,126.36358055275579,5GHz,0
-61.2949988065113,138.46406035339157,2.4GHz,0
-35.277771660214455,250.66505541212072,5GHz,0
-95.52316113115131,215.42610133370647,5GHz,1
-94.59523726502735,152.70237083331946,2.4GHz,0
-54.276958038045564,405.68068218952294,5GHz,1
-45.03776988939651,245.91682964231862,2.4GHz,0
-11.218235966418106,330.87555057067266,2.4GHz,0
-89.53393660921037,102.74401508225898,2.4GHz,0
-17.735207280611064,271.4187546330785,5GHz,0
-78.99526627079304,165.80826422884454,5GHz,0
-60.591635148996815,267.94266909349034,5GHz,1
-68.3397565172587,392.6046583713548,2.4GHz,1
-59.9844727134601,386.76747294471824,2.4GHz,1
-84.95045019274144,183.5681322367952,5GHz,0
-49.642992559644505,350.19578736902315,2.4GHz,0
-19.835741016863267,471.2320756931957,5GHz,0
-55.846598962110306,316.57797166320415,5GHz,1
-50.938642410180094,82.7209604574922,2.4GHz,0
-15.123241471868582,343.05722834675663,2.4GHz,0
-29.39418853619692,61.403149311162544,2.4GHz,0
-50.95455914802153,437.3341003085833,2.4GHz,1
-74.23043518108203,263.16364294295073,5GHz,1
-11.507325315503337,198.71896079267395,2.4GHz,0
-42.297959830944166,37.93323137834926,2.4GHz,0
-77.88523898893067,196.58402995013375,2.4GHz,0
-73.08802473619896,452.5712672787368,5GHz,1
-19.686691106375406,20.281668180288555,2.4GHz,0
-95.58544379125445,242.5775973130844,2.4GHz,1
-0.790781297117988,466.26746464420495,5GHz,0
-86.96483202852082,203.47208988486034,5GHz,1
-20.393147460306267,219.8060868564537,5GHz,0
-60.52246832283171,293.49442704756876,2.4GHz,1
-50.778381671253314,236.8392934528199,5GHz,1
-11.934942253542218,92.61482870640069,5GHz,0
-58.708881041078676,19.092214144231598,2.4GHz,0
-46.25062463267655,308.8077124095638,2.4GHz,0
-95.070033759083,461.1952276338279,5GHz,1
-99.76525261325469,62.11842518331116,2.4GHz,0
-75.52001269982742,113.36683243384915,2.4GHz,0
-31.941690708123275,191.41244805423702,5GHz,0
-87.87351066408633,406.28369222034866,2.4GHz,1
-88.62380411954506,141.937555070779,2.4GHz,0
-58.903939196409674,442.2066580965965,5GHz,1
-35.216296139177345,36.92935857853254,5GHz,0
-28.792800775206956,471.0687444168781,2.4GHz,0
-82.15493259016252,284.7660681581448,5GHz,1
-92.04118526279575,332.8010624589752,5GHz,1
-5.960296605445578,190.16786604281302,2.4GHz,0
-73.93336174378983,393.17719990041957,2.4GHz,1
-14.66535023912762,91.61746254135898,2.4GHz,0
-13.650854953718166,33.966794386458645,5GHz,0
-22.74774082374556,203.803302122703,5GHz,0
-83.11663933474298,428.31089985070935,2.4GHz,1
-17.819854074579965,379.9141499524704,2.4GHz,0
-23.07494407584133,263.40642553958946,2.4GHz,0
-40.32770098937829,290.3474961110232,2.4GHz,0
-66.27979648310472,73.64748488639016,5GHz,0
-73.74913957334559,421.93393922261527,5GHz,1
-87.8110787919641,395.6102446524565,5GHz,1
-49.024293309912856,331.67049300460195,5GHz,0
-41.47391244901535,238.43360780117985,5GHz,0
-64.06610094842128,482.5850414569611,5GHz,1
-52.46409323191315,440.72566621947084,2.4GHz,1
-63.64855426307333,325.7709418221631,5GHz,1
-35.89939426792988,192.18248888147107,5GHz,0
-9.874079220343674,312.83091655394105,5GHz,0
-83.60797379530551,291.966054000026,5GHz,1
-61.85911900968766,203.17857403910904,2.4GHz,1
-85.91313960491387,160.2702461271573,2.4GHz,0
-37.5056229592168,209.43528819628798,5GHz,0
-27.11294905114042,291.21658895636494,2.4GHz,0
-6.808726740254414,219.78607390843626,2.4GHz,0
-72.11280737390351,139.15149921867808,2.4GHz,0
-4.97887941345698,382.8720257027963,2.4GHz,0
-93.67373281793252,270.4190730191323,5GHz,1
-39.69861366354118,43.16082998054398,5GHz,0
-94.286728065667,190.47508775680149,5GHz,0
-10.622581223805511,443.60759403387686,5GHz,0
-47.01909429299459,380.06590028797643,5GHz,0
-33.06516492372039,168.39092413256347,2.4GHz,0
-16.84260740895475,469.70974450180944,5GHz,0
-84.96893775160312,47.535425095522974,5GHz,0
-96.14084380618661,481.0050049071726,2.4GHz,1
-12.111885408714784,130.39549531749105,2.4GHz,0
-68.50667725410675,14.45614834818544,5GHz,0
-87.10210920728348,222.56593789398013,2.4GHz,1
-53.15387629129135,185.89551054663423,5GHz,0
-40.16939243039812,274.153612551329,2.4GHz,0
-96.90293965774899,400.4187016792242,5GHz,1
-72.51043417429122,422.79109305371907,5GHz,1
-96.7200125723104,206.602699809729,5GHz,1
-57.9664610804501,220.6244144161116,5GHz,1
-10.489997093375564,82.6070878614421,2.4GHz,0
-1.7347588506430753,33.29832835177011,5GHz,0
-36.29524464963725,324.1953452151621,5GHz,0
-83.83623062154082,41.57443652081922,5GHz,0
-9.415061000069429,369.5767585165134,5GHz,0
-48.37521767999395,274.15417106090126,2.4GHz,0
-84.6250687897082,107.30565933078087,2.4GHz,0
-7.827333054833858,274.36624232119834,5GHz,0
-24.253094927689702,99.66888113502844,5GHz,0
-26.829472727684845,224.98123168010187,2.4GHz,0
-29.081929620559535,401.7845549586922,5GHz,0
-79.96601789035577,236.34045377121234,5GHz,1
-78.89933082924739,82.86266596579864,2.4GHz,0
-31.170700157274496,364.6760540932431,2.4GHz,0
-78.02772498896032,101.51652397230433,2.4GHz,0
-56.13283031969512,371.8894384413536,5GHz,1
-21.799817440605864,244.88262171575832,5GHz,0
-21.6047481902159,232.33346195620777,5GHz,0
-54.673822747414036,427.2031685501626,5GHz,1
-20.781006172475486,357.2157269269277,2.4GHz,0
-16.137820380194327,26.12629050792024,2.4GHz,0
-34.522424871573975,155.12541415478518,2.4GHz,0
-77.15741476915798,436.75112381645033,2.4GHz,1
-72.59882196144525,18.979822587147332,5GHz,0
-68.51588445912647,277.1741886683655,5GHz,1
-88.3195892266048,366.6345778952325,2.4GHz,1
-72.6840379630055,314.70948188744217,5GHz,1
-79.04807756874679,382.66077903117383,2.4GHz,1
-54.467125019139786,365.5890059682254,2.4GHz,1
-9.156245212773513,349.09504062502555,5GHz,0
-89.55196832460419,412.55453185356953,5GHz,1
-27.97320760526044,326.3884275402738,5GHz,0
-31.27169955868723,207.1850621859212,5GHz,0
-90.42458013366424,241.2354638581479,5GHz,1
-7.742759509419997,361.19514351391075,5GHz,0
-43.15277978431804,439.389954536729,5GHz,0
-63.627447886431575,143.38721241149008,5GHz,0
-24.346141650469335,177.61763002582467,2.4GHz,0
-74.2634541598366,466.0623042175822,2.4GHz,1
-30.649016295367957,293.4707782806282,5GHz,0
-96.02887924277528,97.6912903961505,5GHz,0
-16.059196239072804,335.21061806706757,2.4GHz,0
-55.18291529786815,495.473456214296,2.4GHz,1
-36.33070856420583,413.49224659049605,2.4GHz,0
-77.87621801933163,375.41315691018735,2.4GHz,1
-32.2926287341552,111.94286059047192,5GHz,0
-22.77597241067234,439.30849449516353,2.4GHz,0
-52.678681311560126,267.63653333241774,2.4GHz,1
-38.22730759382057,445.7521108152583,2.4GHz,0
-54.36740761776014,171.61563641819086,2.4GHz,0
-10.590863074215449,40.40501579136205,5GHz,0
-50.21308194856808,243.2282246432756,2.4GHz,1
-15.819129097118108,142.22042636076006,5GHz,0
-19.864794172975138,360.4623519903861,5GHz,0
-58.949517865164346,478.9822108994559,5GHz,1
-76.99155081425249,348.5773340642663,5GHz,1
-59.3917867440229,444.59762555750973,5GHz,1
-17.378262422477988,231.9817666645911,2.4GHz,0
-77.23674641806076,388.10396122569784,5GHz,1
-47.55636541422506,423.0912839691347,2.4GHz,0
-19.390325203925258,358.32905751593574,2.4GHz,0
-64.65225248716212,258.81087017408663,5GHz,1
-35.779036299730265,316.67439371153034,5GHz,0
-75.43684259511855,353.24842788265136,2.4GHz,1
-89.072055463184,134.01135757849917,5GHz,0
-20.56157749071437,406.6938378483425,5GHz,0
-90.10313765912932,475.6590240939639,5GHz,1
-72.86186049204154,237.96726443816863,2.4GHz,1
-14.489057800255992,353.5229197238399,2.4GHz,0
-65.35307129213328,371.14269383727344,5GHz,1
-2.695465048583884,334.50129828552537,5GHz,0
-2.026566522614033,278.0864030810314,5GHz,0
-73.17239795464434,442.0074977416572,2.4GHz,1
-95.90217777501095,229.97408754175828,5GHz,1
-29.493671579462088,39.94044867843576,5GHz,0
-54.901349735165624,423.83262409895855,5GHz,1
-89.92471560404238,340.25082343510985,5GHz,1
-29.24771810219572,426.1367269848268,2.4GHz,0
-96.88250908880788,77.88824679790021,5GHz,0
-12.98033095077578,25.068940849761002,5GHz,0
-86.13474708866963,467.8435247874257,2.4GHz,1
-87.2688121253275,82.3868698667814,5GHz,0
-82.43277020314154,406.7296427145214,5GHz,1
-3.973364150793344,413.37287166851155,2.4GHz,0
-30.683063974615393,357.26554826901145,5GHz,0
-19.862846453636323,74.31848343550676,2.4GHz,0
-60.2365014267247,337.0253260347957,5GHz,1
-66.36872724950445,445.65242583016413,5GHz,1
-76.551599321683,218.5105059524328,5GHz,1
-51.9351971687591,212.62325864551343,2.4GHz,1
-44.81712664658315,227.00057169391533,5GHz,0
-36.82251563472446,50.31322643134116,2.4GHz,0
-74.28814960013055,447.092528824687,2.4GHz,1
-5.13459190970093,435.8996033504501,2.4GHz,0
-83.02415017928641,498.97556767724024,2.4GHz,1
-3.4346825233587737,296.7397393342226,2.4GHz,0
-98.51438774924962,378.083901861179,2.4GHz,1
-51.88743081831544,109.3092340905793,5GHz,0
-66.66321618834372,337.0891209298431,5GHz,1
-55.08765860697492,328.36909589112145,5GHz,1
-42.9335421019211,451.5922805623901,5GHz,0
-56.441084198729094,417.08843419114635,2.4GHz,1
-58.5153149698405,469.8485666827039,5GHz,1
-26.72765845866934,435.72840162378765,5GHz,0
-31.412372491353537,435.66000850043747,2.4GHz,0
-16.672871796415208,41.22443007747195,5GHz,0
-75.00410187605044,424.5213568210184,2.4GHz,1
-39.047149024593644,307.6644133065279,5GHz,0
-41.48052146071461,196.417781365321,5GHz,0
-63.026218912731125,37.69216595015054,2.4GHz,0
-51.394245809731906,342.0601496363429,5GHz,1
-68.62178566942713,170.81885776343256,5GHz,0
-85.81556023830149,239.21036984315703,5GHz,1
-78.61987893372671,344.0469341570158,5GHz,1
-89.44863535987989,456.76952804183,2.4GHz,1
-31.693042480987586,414.4640886464492,5GHz,0
-33.92726068908485,230.7925932607639,2.4GHz,0
-4.939362842012713,200.01374714872568,2.4GHz,0
-27.032158635275877,127.49207203358326,5GHz,0
-94.79541612438686,192.48910807622443,2.4GHz,0
-11.575482607104576,64.41272977303018,5GHz,0
-13.732483705427427,485.8416990987297,2.4GHz,0
-55.667967922730135,291.2195475401937,2.4GHz,1
-41.413694947207844,72.62486296965432,2.4GHz,0
-2.3921667527481105,182.87494454029382,2.4GHz,0
-46.76956361518337,278.0491803741214,5GHz,0
-9.467817162391029,271.11396195402614,5GHz,0
-91.69612421898135,27.396650672129855,5GHz,0
-80.89481312913172,475.91210677226456,5GHz,1
-55.92450565586822,144.93408392272286,2.4GHz,0
-41.52431916626953,17.930487776626684,5GHz,0
-18.377214813719974,47.45756438563841,5GHz,0
-1.1737884856813139,294.2955025915087,5GHz,0
-61.114850352588356,77.51490513079746,2.4GHz,0
-95.2584363859915,30.445148498216607,2.4GHz,0
-19.88284967046752,196.01696854222857,2.4GHz,0
-39.56192809171919,315.15298424669237,2.4GHz,0
-80.14571411317984,64.80150437239007,2.4GHz,0
-50.51715433785798,163.5306377541446,5GHz,0
-25.768975446627564,214.70272909602568,2.4GHz,0
-22.958821293135628,88.13544791551591,5GHz,0
-50.0381588001238,257.97621024868795,2.4GHz,1
-69.47854698711409,51.75490258186774,2.4GHz,0
-2.625741796150649,32.794063209083646,2.4GHz,0
-33.66373890435071,264.719329906016,2.4GHz,0
-59.17624806537013,131.46951664792905,2.4GHz,0
-71.95367757953476,56.73316587003348,2.4GHz,0
-26.88970169964378,217.7171678689398,5GHz,0
-75.78165544062323,458.4189623635234,2.4GHz,1
-82.82900110263118,364.85429886053595,2.4GHz,1
-47.01661110379297,409.65179852004354,5GHz,0
-71.00126073558582,437.23785449173187,2.4GHz,1
-37.109485507638496,486.58759328424526,2.4GHz,0
-88.20613251257666,383.9908210219448,5GHz,1
-34.50588954326784,308.11988175034503,5GHz,0
-71.67034720022977,189.05868134810112,2.4GHz,0
-99.97570655654873,99.00518591328088,2.4GHz,0
-87.30639423258236,346.4633382518142,2.4GHz,1
-6.638462216490595,497.5254931997515,2.4GHz,0
-13.264536088464212,239.00575546327033,2.4GHz,0
-76.63909679637632,364.60289036547573,2.4GHz,1
-22.162809545450884,252.59530049664653,5GHz,0
-39.142840682602575,221.64737744810355,5GHz,0
-2.9095288550130505,211.04975064435843,5GHz,0
-62.63943404659409,257.2660946365318,5GHz,1
-31.85393874828287,189.77887431403377,2.4GHz,0
-93.64642775760814,376.8989276926858,5GHz,1
-60.3752653183594,438.3932930298431,2.4GHz,1
-3.6182338811819506,442.6138002561402,2.4GHz,0
-46.10191255498795,121.5723695786547,5GHz,0
-71.21204966651554,448.9954779784305,2.4GHz,1
-87.97290368713931,177.36010360900147,5GHz,0
-29.647165981846953,161.56075608779585,5GHz,0
-35.51439565702732,366.1104681251356,5GHz,0
-62.60612863962254,159.3012066422818,5GHz,0
-4.905864813416571,35.95353874875795,5GHz,0
-97.77971870121497,193.07270843205092,2.4GHz,0
-69.62761483681741,363.518144175591,5GHz,1
-7.89305137004186,170.2096259323865,2.4GHz,0
-67.90645616805597,318.48393743762176,2.4GHz,1
-74.77471661448297,333.4585276889339,2.4GHz,1
-46.57795900687527,369.5306457459145,2.4GHz,0
